"05 ,Kidnapping and related offences","Raphoe, Donegal Division",0
"05 ,Kidnapping and related offences","Rathangan, Kildare Division",0
"05 ,Kidnapping and related offences","Rathcoole, D.M.R. Western Division",0
"05 ,Kidnapping and related offences","Rathcormac, Co Cork, Cork North Division",0
"05 ,Kidnapping and related offences","Rathdowney, Laois/Offaly Division",0
"05 ,Kidnapping and related offences","Rathdrum, Wicklow Division",0
"05 ,Kidnapping and related offences","Rathfarnham, D.M.R. Southern Division",0
"05 ,Kidnapping and related offences","Rathgormack, Co Waterford, Waterford Division",0
"05 ,Kidnapping and related offences","Rathkeale, Limerick Division",0
"05 ,Kidnapping and related offences","Rathmines, D.M.R. Southern Division",1
"05 ,Kidnapping and related offences","Rathmore, Co Kerry, Cork West Division",0
"05 ,Kidnapping and related offences","Rathmullen, Donegal Division",0
"05 ,Kidnapping and related offences","Rathvilly, Kilkenny/Carlow Division",0
"05 ,Kidnapping and related offences","Rhode, Laois/Offaly Division",0
"05 ,Kidnapping and related offences","Riverstown, Sligo/Leitrim Division",0
"05 ,Kidnapping and related offences","Robertstown, Kildare Division",0
"05 ,Kidnapping and related offences","Rochfortbridge, Westmeath Division",0
"05 ,Kidnapping and related offences","Rockcorry, Cavan/Monaghan Division",0
"05 ,Kidnapping and related offences","Ronanstown, D.M.R. Western Division",0
"05 ,Kidnapping and related offences","Roosky, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Ros Muc, Galway Division",0
"05 ,Kidnapping and related offences","Roscommon, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Roscrea, Tipperary Division",0
"05 ,Kidnapping and related offences","Rosscarbery, Cork West Division",0
"05 ,Kidnapping and related offences","Rosses Point, Sligo/Leitrim Division",0
"05 ,Kidnapping and related offences","Rosslare Harbour, Wexford Division",1
"05 ,Kidnapping and related offences","Rosslare Strand, Wexford Division",0
"05 ,Kidnapping and related offences","Roundwood, Wicklow Division",0
"05 ,Kidnapping and related offences","Roxboro Road, Limerick Division",2
"05 ,Kidnapping and related offences","Santry, D.M.R. Northern Division",0
"05 ,Kidnapping and related offences","Scariff, Clare Division",0
"05 ,Kidnapping and related offences","Schull, Cork West Division",0
"05 ,Kidnapping and related offences","Scotstown, Cavan/Monaghan Division",0
"05 ,Kidnapping and related offences","Shankill, D.M.R. Eastern Division",3
"05 ,Kidnapping and related offences","Shannon, Clare Division",0
"05 ,Kidnapping and related offences","Shercock, Cavan/Monaghan Division",0
"05 ,Kidnapping and related offences","Shevry, Tipperary Division",0
"05 ,Kidnapping and related offences","Shillelagh, Wicklow Division",0
"05 ,Kidnapping and related offences","Shinrone, Laois/Offaly Division",0
"05 ,Kidnapping and related offences","Shrule, Mayo Division",0
"05 ,Kidnapping and related offences","Sixmilebridge, Clare Division",1
"05 ,Kidnapping and related offences","Skerries, D.M.R. Northern Division",0
"05 ,Kidnapping and related offences","Skibbereen, Cork West Division",0
"05 ,Kidnapping and related offences","Skreen, Sligo/Leitrim Division",0
"05 ,Kidnapping and related offences","Slane, Meath Division",0
"05 ,Kidnapping and related offences","Sligo, Sligo/Leitrim Division",1
"05 ,Kidnapping and related offences","Smear, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Sneem, Kerry Division",0
"05 ,Kidnapping and related offences","Sraith Salach, Galway Division",0
"05 ,Kidnapping and related offences","Stoneyford, Kilkenny/Carlow Division",0
"05 ,Kidnapping and related offences","Store Street, D.M.R. North Central Division",2
"05 ,Kidnapping and related offences","Stradbally Co Laois, Laois/Offaly Division",0
"05 ,Kidnapping and related offences","Strokestown, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Stuake, Cork West Division",0
"05 ,Kidnapping and related offences","Summerhill, Meath Division",0
"05 ,Kidnapping and related offences","Sundrive Road, D.M.R. Southern Division",1
"05 ,Kidnapping and related offences","Swanlinbar, Cavan/Monaghan Division",0
"05 ,Kidnapping and related offences","Swinford, Mayo Division",4
"05 ,Kidnapping and related offences","Swords, D.M.R. Northern Division",0
"05 ,Kidnapping and related offences","Taghmon, Wexford Division",0
"05 ,Kidnapping and related offences","Tallaght, D.M.R. Southern Division",2
"05 ,Kidnapping and related offences","Tallow, Waterford Division",0
"05 ,Kidnapping and related offences","Tarbert, Kerry Division",0
"05 ,Kidnapping and related offences","Tarelton, Cork West Division",0
"05 ,Kidnapping and related offences","Taughmaconnell, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Templederry, Tipperary Division",0
"05 ,Kidnapping and related offences","Templemore, Tipperary Division",0
"05 ,Kidnapping and related offences","Templetuohy, Tipperary Division",0
"05 ,Kidnapping and related offences","Terenure, D.M.R. Southern Division",1
"05 ,Kidnapping and related offences","Thomastown, Kilkenny/Carlow Division",0
"05 ,Kidnapping and related offences","Thurles, Tipperary Division",0
"05 ,Kidnapping and related offences","Timoleague, Cork West Division",0
"05 ,Kidnapping and related offences","Tinahely, Wicklow Division",0
"05 ,Kidnapping and related offences","Tipperary, Tipperary Division",0
"05 ,Kidnapping and related offences","Togher, Cork City Division",0
"05 ,Kidnapping and related offences","Toomevara, Tipperary Division",0
"05 ,Kidnapping and related offences","Tralee, Kerry Division",0
"05 ,Kidnapping and related offences","Tramore, Waterford Division",1
"05 ,Kidnapping and related offences","Trim, Meath Division",0
"05 ,Kidnapping and related offences","Tuam, Galway Division",0
"05 ,Kidnapping and related offences","Tubbercurry, Sligo/Leitrim Division",0
"05 ,Kidnapping and related offences","Tulla, Clare Division",0
"05 ,Kidnapping and related offences","Tullamore, Laois/Offaly Division",0
"05 ,Kidnapping and related offences","Tullow, Kilkenny/Carlow Division",1
"05 ,Kidnapping and related offences","Tulsk, Roscommon/Longford Division",0
"05 ,Kidnapping and related offences","Urlingford, Kilkenny/Carlow Division",0
"05 ,Kidnapping and related offences","Virginia, Cavan/Monaghan Division",0
"05 ,Kidnapping and related offences","Watercourse Road, Cork City Division",0
"05 ,Kidnapping and related offences","Waterford, Waterford Division",2
"05 ,Kidnapping and related offences","Watergrasshill, Cork North Division",0
"05 ,Kidnapping and related offences","Westport, Mayo Division",0
"05 ,Kidnapping and related offences","Wexford, Wexford Division",0
"05 ,Kidnapping and related offences","Whitegate, Cork North Division",0
"05 ,Kidnapping and related offences","Wicklow, Wicklow Division",0
"05 ,Kidnapping and related offences","Williamstown, Galway Division",0
"05 ,Kidnapping and related offences","Woodford, Galway Division",0
"05 ,Kidnapping and related offences","Youghal, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Abbeyfeale, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Abbeyleix, Laois/Offaly Division",2
"06 ,Robbery, extortion and hijacking offences","Adare, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Aglish, Waterford Division",0
"06 ,Robbery, extortion and hijacking offences","Ahascragh, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Ailt an Chorraiin, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Bun Beag, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Charraig, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Cheathru Rua, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","An Clochain Liath, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Coirean, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","An Craoslach, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Fail Carrach, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","An Maim, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","An Rinn, Waterford Division",0
"06 ,Robbery, extortion and hijacking offences","An Spideal, Galway Division",1
"06 ,Robbery, extortion and hijacking offences","Anglesea Street, Cork City Division",29
"06 ,Robbery, extortion and hijacking offences","Annascaul, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Aran More, Galway Division",2
"06 ,Robbery, extortion and hijacking offences","Ard an Raitha, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Ardee, Louth Division",0
"06 ,Robbery, extortion and hijacking offences","Ardfert, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Ardfinnan, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Ardmore, Waterford Division",0
"06 ,Robbery, extortion and hijacking offences","Ardnacrusha, Limerick Division",2
"06 ,Robbery, extortion and hijacking offences","Ardrahan, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Arklow, Wicklow Division",1
"06 ,Robbery, extortion and hijacking offences","Arles, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Arva, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Ashbourne, Meath Division",9
"06 ,Robbery, extortion and hijacking offences","Ashford, Wicklow Division",4
"06 ,Robbery, extortion and hijacking offences","Askeaton, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Athea, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Athenry, Galway Division",1
"06 ,Robbery, extortion and hijacking offences","Athleague, Roscommon/Longford Division",1
"06 ,Robbery, extortion and hijacking offences","Athlone, Westmeath Division",12
"06 ,Robbery, extortion and hijacking offences","Athy, Kildare Division",8
"06 ,Robbery, extortion and hijacking offences","Aughrim, Wicklow Division",1
"06 ,Robbery, extortion and hijacking offences","Avoca, Wicklow Division",0
"06 ,Robbery, extortion and hijacking offences","Baile AÅtha Bui, Meath Division",2
"06 ,Robbery, extortion and hijacking offences","Baile an FheirtÈaraigh, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Baile Bhuirne, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Bailieboro, Cavan/Monaghan Division",1
"06 ,Robbery, extortion and hijacking offences","Balbriggan, D.M.R. Northern Division",7
"06 ,Robbery, extortion and hijacking offences","Balla, Mayo Division",1
"06 ,Robbery, extortion and hijacking offences","Ballaghderreen, Roscommon/Longford Division",0
"06 ,Robbery, extortion and hijacking offences","Ballina, Mayo Division",7
"06 ,Robbery, extortion and hijacking offences","Ballinagh, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Ballinamore, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Ballinasloe, Galway Division",4
"06 ,Robbery, extortion and hijacking offences","Ballincollig, Cork City Division",6
"06 ,Robbery, extortion and hijacking offences","Ballindine, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Ballineen, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Ballingarry North, Tipperary Division",1
"06 ,Robbery, extortion and hijacking offences","Ballingarry South, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Ballingarry, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Ballinhassig, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Ballinlough, Roscommon/Longford Division",0
"06 ,Robbery, extortion and hijacking offences","Ballinrobe, Mayo Division",2
"06 ,Robbery, extortion and hijacking offences","Ballintra, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Ballivor, Meath Division",0
"06 ,Robbery, extortion and hijacking offences","Ballon, Kilkenny/Carlow Division",1
"06 ,Robbery, extortion and hijacking offences","Ballybay, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Ballybofey, Donegal Division",1
"06 ,Robbery, extortion and hijacking offences","Ballybunion, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyconnell, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Ballycotton, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Ballycroy, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Ballycullane, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Ballydehob, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Ballydesmond, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyduff,  Co. Kerry, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyfermot, D.M.R. Western Division",36
"06 ,Robbery, extortion and hijacking offences","Ballygar, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyhale, Kilkenny/Carlow Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyhaunis, Mayo Division",1
"06 ,Robbery, extortion and hijacking offences","Ballyheigue, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyjamesduff, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Ballylanders, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Ballylinan, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Ballymacarberry, Waterford Division",0
"06 ,Robbery, extortion and hijacking offences","Ballymahon, Roscommon/Longford Division",0
"06 ,Robbery, extortion and hijacking offences","Ballymore, Westmeath Division",1
"06 ,Robbery, extortion and hijacking offences","Ballymote, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Ballymun, D.M.R. Northern Division",40
"06 ,Robbery, extortion and hijacking offences","Ballynacargy, Westmeath Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyneety, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Ballynoe, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyporeen, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Ballyshannon, Donegal Division",1
"06 ,Robbery, extortion and hijacking offences","Ballyvaughan, Clare Division",0
"06 ,Robbery, extortion and hijacking offences","Baltimore, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Baltinglass, Wicklow Division",2
"06 ,Robbery, extortion and hijacking offences","Banagher, Laois/Offaly Division",1
"06 ,Robbery, extortion and hijacking offences","Bandon, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Bangor Erris, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Bansha, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Bantry, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Barnaderg, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Barraduff, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","BÈal aÅtha an Ghaorthaidh, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","BÈal an Mhuirthead, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Belturbet, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Bennettsbridge, Kilkenny/Carlow Division",0
"06 ,Robbery, extortion and hijacking offences","Birr,  Laois/Offaly Division",4
"06 ,Robbery, extortion and hijacking offences","Bishopstown, Cork City Division",5
"06 ,Robbery, extortion and hijacking offences","Blacklion, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Blackrock, Co Cork, Cork City Division",4
"06 ,Robbery, extortion and hijacking offences","Blackrock, Co Dublin, D.M.R. Eastern Division",17
"06 ,Robbery, extortion and hijacking offences","Blackrock, Co Louth, Louth Division",0
"06 ,Robbery, extortion and hijacking offences","Blackwater, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Blanchardstown, D.M.R. Western Division",118
"06 ,Robbery, extortion and hijacking offences","Blarney, Cork City Division",0
"06 ,Robbery, extortion and hijacking offences","Blessington, Wicklow Division",2
"06 ,Robbery, extortion and hijacking offences","Boherbue, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Bonniconlon, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Borris, Kilkenny/Carlow Division",0
"06 ,Robbery, extortion and hijacking offences","Borris-In-Ossory, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Borrisokane, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Borrisoleigh, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Bothar Na Tra, Galway Division",3
"06 ,Robbery, extortion and hijacking offences","Boyle, Roscommon/Longford Division",1
"06 ,Robbery, extortion and hijacking offences","Bray, Wicklow Division",17
"06 ,Robbery, extortion and hijacking offences","Bridewell Cork, Cork City Division",21
"06 ,Robbery, extortion and hijacking offences","Bridewell Dublin, D.M.R. North Central Division",58
"06 ,Robbery, extortion and hijacking offences","Bruff, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Bruree, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Bunclody, Wexford Division",1
"06 ,Robbery, extortion and hijacking offences","Buncrana, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Bundoran, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Burnfoot, Donegal Division",1
"06 ,Robbery, extortion and hijacking offences","Buttevant, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Cabinteely, D.M.R. Eastern Division",11
"06 ,Robbery, extortion and hijacking offences","Cabra, D.M.R. Western Division",27
"06 ,Robbery, extortion and hijacking offences","Caherciveen, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Caherconlish, Limerick Division",1
"06 ,Robbery, extortion and hijacking offences","Cahir, Tipperary Division",1
"06 ,Robbery, extortion and hijacking offences","Callan, Kilkenny/Carlow Division",0
"06 ,Robbery, extortion and hijacking offences","Campile, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Cappamore, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Cappawhite, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Cappoquin, Waterford Division",1
"06 ,Robbery, extortion and hijacking offences","Carbury, Kildare Division",0
"06 ,Robbery, extortion and hijacking offences","Carlingford, Louth Division",1
"06 ,Robbery, extortion and hijacking offences","Carlow, Kilkenny/Carlow Division",17
"06 ,Robbery, extortion and hijacking offences","Carna, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Carndonagh, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Carnew, Wicklow Division",0
"06 ,Robbery, extortion and hijacking offences","Carraig Airt, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Carrickbyrne, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Carrickmacross, Cavan/Monaghan Division",2
"06 ,Robbery, extortion and hijacking offences","Carrick-on-Bannow, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Carrick-On-Shannon, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Carrick-On-Suir, Tipperary Division",1
"06 ,Robbery, extortion and hijacking offences","Carrigaline, Cork City Division",1
"06 ,Robbery, extortion and hijacking offences","Carrigallen, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Carrigans, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Carrigtwohill, Cork North Division",1
"06 ,Robbery, extortion and hijacking offences","Cashel, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Castlebar, Mayo Division",2
"06 ,Robbery, extortion and hijacking offences","Castlebellingham, Louth Division",1
"06 ,Robbery, extortion and hijacking offences","Castleblayney, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Castlebridge, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Castlecomer, Kilkenny/Carlow Division",2
"06 ,Robbery, extortion and hijacking offences","Castleconnell, Limerick Division",1
"06 ,Robbery, extortion and hijacking offences","Castledermot, Kildare Division",1
"06 ,Robbery, extortion and hijacking offences","Castlefin, Donegal Division",2
"06 ,Robbery, extortion and hijacking offences","Castlegregory, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Castleisland, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Castlemaine, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Castlepollard, Westmeath Division",1
"06 ,Robbery, extortion and hijacking offences","Castlerea, Roscommon/Longford Division",0
"06 ,Robbery, extortion and hijacking offences","Castletownbere, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Castletownroche, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Cavan, Cavan/Monaghan Division",5
"06 ,Robbery, extortion and hijacking offences","Celbridge, Kildare Division",7
"06 ,Robbery, extortion and hijacking offences","Charlestown, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Charleville, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Cill Ronain, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Clane, Kildare Division",2
"06 ,Robbery, extortion and hijacking offences","Clara, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Claremorris, Mayo Division",1
"06 ,Robbery, extortion and hijacking offences","Clifden, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Cloch na Ron, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Cloghan, Co. Offaly, Laois/Offaly Division",1
"06 ,Robbery, extortion and hijacking offences","Clogheen, Co. Tipperary, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Clogher, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Clogherhead, Louth Division",0
"06 ,Robbery, extortion and hijacking offences","Clonakilty, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Clonark, Roscommon/Longford Division",2
"06 ,Robbery, extortion and hijacking offences","Clonaslee, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Clonbologue, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Clondalkin, D.M.R. Western Division",90
"06 ,Robbery, extortion and hijacking offences","Clones, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Clonmany, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Clonmel, Tipperary Division",8
"06 ,Robbery, extortion and hijacking offences","Clonroche, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Clontarf, D.M.R. Northern Division",30
"06 ,Robbery, extortion and hijacking offences","Cloughjordan, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Cloyne, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Coachford, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Cobh, Cork North Division",1
"06 ,Robbery, extortion and hijacking offences","Collon, Louth Division",1
"06 ,Robbery, extortion and hijacking offences","Collooney, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Cong, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Convoy, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Coolaney, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Coolock, D.M.R. Northern Division",81
"06 ,Robbery, extortion and hijacking offences","Cootehill, Cavan/Monaghan Division",1
"06 ,Robbery, extortion and hijacking offences","Corofin Co. Clare, Clare Division",0
"06 ,Robbery, extortion and hijacking offences","Corofin Co. Galway, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Courtown Harbour, Wexford Division",5
"06 ,Robbery, extortion and hijacking offences","Craughwell, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Creggs, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Crookstown, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Croom, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Crosshaven, Cork City Division",0
"06 ,Robbery, extortion and hijacking offences","Crossmolina, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Crumlin, D.M.R. Southern Division",44
"06 ,Robbery, extortion and hijacking offences","Crusheen, Clare Division",0
"06 ,Robbery, extortion and hijacking offences","Daingean, Laois/Offaly Division",1
"06 ,Robbery, extortion and hijacking offences","Delvin, Westmeath Division",1
"06 ,Robbery, extortion and hijacking offences","Dingle, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Dolla, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Donegal Town, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Doneraile, Cork North Division",0
"06 ,Robbery, extortion and hijacking offences","Donnybrook, D.M.R. South Central Division",24
"06 ,Robbery, extortion and hijacking offences","Douglas, Cork City Division",1
"06 ,Robbery, extortion and hijacking offences","Dowra, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Drimoleague, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Drinagh, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Drogheda, Louth Division",25
"06 ,Robbery, extortion and hijacking offences","Drumad, Louth Division",0
"06 ,Robbery, extortion and hijacking offences","Drumcollogher, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Drumlish, Roscommon/Longford Division",0
"06 ,Robbery, extortion and hijacking offences","Drumshambo, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Dublin Airport, D.M.R. Northern Division",2
"06 ,Robbery, extortion and hijacking offences","Duleek, Meath Division",5
"06 ,Robbery, extortion and hijacking offences","Dun Fionnachaid, Donegal Division",0
"06 ,Robbery, extortion and hijacking offences","Dun Laoghaire, D.M.R. Eastern Division",40
"06 ,Robbery, extortion and hijacking offences","Dunboyne, Meath Division",3
"06 ,Robbery, extortion and hijacking offences","Duncannon, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Dundalk, Louth Division",35
"06 ,Robbery, extortion and hijacking offences","Dundrum, D.M.R. Eastern Division",33
"06 ,Robbery, extortion and hijacking offences","Dungarvan, Waterford Division",1
"06 ,Robbery, extortion and hijacking offences","Dunlavin, Wicklow Division",0
"06 ,Robbery, extortion and hijacking offences","Dunleer, Louth Division",1
"06 ,Robbery, extortion and hijacking offences","Dunmanway, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Dunmore East, Waterford Division",1
"06 ,Robbery, extortion and hijacking offences","Dunmore, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Dunshaughlin, Meath Division",2
"06 ,Robbery, extortion and hijacking offences","Durrow, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Durrus, Cork West Division",0
"06 ,Robbery, extortion and hijacking offences","Edenderry, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Edgeworthstown, Roscommon/Longford Division",1
"06 ,Robbery, extortion and hijacking offences","Elphin, Roscommon/Longford Division",1
"06 ,Robbery, extortion and hijacking offences","Emly, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Emyvale, Cavan/Monaghan Division",0
"06 ,Robbery, extortion and hijacking offences","Enfield, Meath Division",1
"06 ,Robbery, extortion and hijacking offences","Ennis, Clare Division",14
"06 ,Robbery, extortion and hijacking offences","Enniscorthy, Wexford Division",8
"06 ,Robbery, extortion and hijacking offences","Enniscrone, Sligo/Leitrim Division",0
"06 ,Robbery, extortion and hijacking offences","Enniskerry, Wicklow Division",2
"06 ,Robbery, extortion and hijacking offences","Ennistymon, Clare Division",0
"06 ,Robbery, extortion and hijacking offences","Eyrecourt, Galway Division",0
"06 ,Robbery, extortion and hijacking offences","Farranfore, Kerry Division",0
"06 ,Robbery, extortion and hijacking offences","Ferbane, Laois/Offaly Division",0
"06 ,Robbery, extortion and hijacking offences","Fermoy, Cork North Division",2
"06 ,Robbery, extortion and hijacking offences","Ferns, Wexford Division",0
"06 ,Robbery, extortion and hijacking offences","Ferrybank, Waterford Division",1
"06 ,Robbery, extortion and hijacking offences","Fethard, Tipperary Division",0
"06 ,Robbery, extortion and hijacking offences","Finglas, D.M.R. Western Division",92
"06 ,Robbery, extortion and hijacking offences","Fitzgibbon Street, D.M.R. North Central Division",82
"06 ,Robbery, extortion and hijacking offences","Foxford, Mayo Division",0
"06 ,Robbery, extortion and hijacking offences","Foynes, Limerick Division",0
"06 ,Robbery, extortion and hijacking offences","Frenchpark, Roscommon/Longford Division",1
"06 ,Robbery, extortion and hijacking offences","Freshford, Kilkenny/Carlow Division",1
"06 ,Robbery, extortion and hijacking offences","Gaillimh, Galway Division",22
"06 ,Robbery, extortion and hijacking offences","Garristown, D.M.R. Northern Division",1
"06 ,Robbery, extortion and hijacking offences","Glanmire, Cork City Division",0
"06 ,Robbery, extortion and hijacking offences","Glantaine, Cork North Division",0
